V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,0,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097,9.792401097
4.038282922,4.038282922,4.038282922,4.038282922,4.038282922,4.038282922,8.076565844,8.076565844,8.076565844,8.076565844,28.26798045,28.26798045,28.26798045,28.26798045,28.26798045,28.26798045,32.30626338,32.30626338,32.30626338,28.26798045,32.30626338,32.30626338,32.30626338,32.30626338,32.30626338,32.30626338,28.26798045,32.30626338,32.30626338
0,0,4.370056374,4.370056374,4.370056374,4.370056374,4.370056374,4.370056374,4.370056374,4.370056374,13.11016912,13.11016912,17.48022549,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462,26.22033824,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462,30.59039462
0,0,0,0,0,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,31.9795331,0,31.9795331,31.9795331,31.9795331
0,0,0,0,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,14.92425938,22.38638908,22.38638908,22.38638908,22.38638908,22.38638908,22.38638908,22.38638908,22.38638908,14.92425938,29.84851877,29.84851877,29.84851877,29.84851877
3.006147572,5.761782846,7.765881227,9.018442715,10.5215165,13.52766407,17.28534854,22.79661909,25.80276666,25.30174206,36.82530775,36.82530775,45.34272587,57.61782846,65.88473428,68.64036956,80.41444755,84.17213201,88.68135337,91.43698864,91.93801324,93.69159932,98.20082068,101.2069683,103.9626035,103.2110666,106.2172142,107.2192634,109.9748987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911,21.28791911
0,0,0,0,0,0,11.18067979,16.77101968,16.77101968,16.77101968,33.54203936,33.54203936,33.54203936,33.54203936,33.54203936,27.95169946,27.95169946,27.95169946,33.54203936,33.54203936,33.54203936,33.54203936,33.54203936,33.54203936,33.54203936,33.54203936,22.36135957,27.95169946,33.54203936
2.998860433,2.998860433,5.997720866,5.997720866,5.997720866,5.997720866,7.497151083,8.996581299,13.49487195,13.49487195,20.99202303,22.49145325,23.99088346,26.9897439,26.9897439,28.48917411,29.98860433,29.98860433,31.48803455,31.48803455,32.98746476,32.98746476,29.98860433,34.48689498,34.48689498,34.48689498,32.98746476,32.98746476,29.98860433
12.83922383,17.25270702,24.57507686,31.09499521,33.50234968,36.51154276,49.15015372,60.28416813,71.11726324,71.0169568,86.2635351,85.96261579,102.4128713,119.2643526,118.8631269,127.9910125,148.2529126,153.4688473,154.8731374,165.6059261,178.5454564,175.937489,190.4819223,196.1993891,207.43371,213.1511768,208.8380001,216.0600635,224.4858041
0,0,0,0,0,0,0,0,0,0,8.735531775,8.735531775,13.10329766,21.83882944,21.83882944,30.57436121,78.61978598,96.09084953,96.09084953,100.4586154,152.8718061,152.8718061,222.7560603,231.4915921,262.0659533,279.5370168,292.6403145,314.4791439,419.3055252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20.13693113,20.13693113,20.13693113,40.27386226,60.4107934,60.4107934,60.4107934,60.4107934,60.4107934,80.54772453,80.54772453,80.54772453,80.54772453,80.54772453,80.54772453,80.54772453
2.600239222,2.600239222,2.600239222,7.800717666,7.800717666,13.00119611,15.60143533,15.60143533,15.60143533,15.60143533,18.20167455,18.20167455,26.00239222,26.00239222,28.60263144,26.00239222,33.80310989,36.40334911,39.00358833,62.40574133,65.00598055,67.60621977,106.6098081,104.0095689,127.4117219,124.8114827,127.4117219,132.6122003,150.8138749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,0,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562,16.52892562
0,3.423953982,3.423953982,3.423953982,6.847907964,6.847907964,10.27186195,10.27186195,10.27186195,10.27186195,23.96767787,23.96767787,23.96767787,27.39163186,27.39163186,27.39163186,30.81558584,30.81558584,30.81558584,37.6634938,41.08744778,37.6634938,44.51140177,51.35930973,51.35930973,61.63117168,58.20721769,65.05512566,65.05512566
0,0,0,0,0,3.149705503,3.149705503,6.299411005,6.299411005,6.299411005,6.299411005,6.299411005,9.449116508,9.449116508,9.449116508,9.449116508,12.59882201,12.59882201,12.59882201,12.59882201,12.59882201,12.59882201,12.59882201,12.59882201,12.59882201,9.449116508,12.59882201,9.449116508,12.59882201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.790446179,1.790446179,1.790446179,3.580892358,3.580892358,3.580892358,3.580892358,3.580892358,3.580892358,3.580892358,8.952230896,8.952230896,10.74267708,10.74267708,10.74267708,10.74267708,12.53312325,10.74267708,8.952230896,12.53312325,12.53312325,12.53312325,12.53312325,10.74267708,14.32356943,14.32356943,14.32356943,14.32356943,14.32356943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6141855,14.6141855,14.6141855,14.6141855,14.6141855,14.6141855,19.48558067,19.48558067,19.48558067,19.48558067,19.48558067,19.48558067,19.48558067
0,0,0,0,5.761862234,5.761862234,14.40465558,17.2855867,20.16651782,20.16651782,20.16651782,20.16651782,25.92838005,31.69024229,37.45210452,37.45210452,37.45210452,37.45210452,37.45210452,48.97582899,48.97582899,48.97582899,48.97582899,51.8567601,54.73769122,63.38048457,54.73769122,60.49955346,60.49955346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.009140841,4.009140841,4.009140841,4.009140841,4.009140841,4.009140841,4.009140841,12.02742252,16.03656336,16.03656336,16.03656336,20.04570421,24.05484505,24.05484505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.113912399,5.113912399,5.113912399,5.113912399,7.670868598,7.670868598,7.670868598,7.670868598,7.670868598,7.670868598,7.670868598,10.2278248,10.2278248,10.2278248,12.784781,12.784781,12.784781,15.3417372,20.45564959,20.45564959,20.45564959,25.56956199,33.24043059
0,0,0,0,0,0,0,0,0,0,0,0,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784,49.01960784
0,0,5.441288497,5.441288497,16.32386549,21.76515399,21.76515399,21.76515399,32.64773098,32.64773098,32.64773098,32.64773098,38.08901948,38.08901948,38.08901948,38.08901948,38.08901948,38.08901948,38.08901948,43.53030798,48.97159647,48.97159647,43.53030798,48.97159647,38.08901948,43.53030798,48.97159647,48.97159647,38.08901948
14.19901069,22.45424947,23.44487812,31.03969779,33.35116465,33.35116465,49.2012231,64.06065289,78.58987313,78.58987313,97.74202709,106.657685,115.9035524,142.9807356,153.8776508,164.7745659,183.5965103,190.8611205,205.7205503,222.2310278,219.919561,222.5612374,235.7696194,236.4300385,255.2519829,264.4978503,257.8936593,266.4791076,272.09267
0,0,0,0,0,0,0,0,0,0,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286,10.63377286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.497375918,7.497375918,7.497375918,7.497375918,14.99475184,14.99475184,22.49212776,22.49212776,22.49212776,22.49212776,22.49212776,22.49212776,22.49212776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.86770748,32.86770748,32.86770748,32.86770748,49.30156122,49.30156122,49.30156122,49.30156122,49.30156122,49.30156122,65.73541495,65.73541495,49.30156122,65.73541495,65.73541495,65.73541495,65.73541495,65.73541495,65.73541495,65.73541495,49.30156122,65.73541495,65.73541495,65.73541495,49.30156122,65.73541495,65.73541495,65.73541495,65.73541495
0,0,0,0,0,0,0,0,9.333582229,9.333582229,9.333582229,9.333582229,9.333582229,18.66716446,28.00074669,28.00074669,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,56.00149337,46.66791114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.674534253,6.124223755,7.349068506,8.573913256,8.573913256,8.573913256,11.02360276,11.02360276,13.47329226,13.47329226,13.47329226,13.47329226,13.47329226,13.47329226,13.47329226,14.69813701,14.69813701,12.24844751,15.92298176,15.92298176,15.92298176,13.47329226,14.69813701,14.69813701,15.92298176,14.69813701,12.24844751,14.69813701,11.02360276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.95170299,21.90340598,32.85510897,32.85510897,32.85510897,32.85510897,32.85510897,32.85510897,32.85510897,32.85510897,32.85510897,43.80681196,43.80681196,43.80681196,43.80681196,43.80681196,43.80681196,43.80681196,43.80681196,43.80681196,32.85510897,32.85510897,32.85510897,43.80681196,43.80681196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.896871878,4.896871878,5.876246254,5.876246254,6.85562063,8.814369381,10.77311813,13.71124126,17.62873876,17.62873876,19.58748751,23.50498502,24.48435939,30.36060565,30.36060565,31.33998002,33.29872877,33.29872877,33.29872877,33.29872877,33.29872877,35.25747752,34.27810315,35.25747752,34.27810315,33.29872877,33.29872877,32.3193544,31.33998002
21.45232221,33.96617684,34.8600236,41.11695091,51.84311202,59.88773285,66.14466016,67.93235368,83.12774858,82.23390182,90.27852265,98.32314348,103.686224,103.686224,107.2616111,114.4123851,116.2000787,117.9877722,123.3508527,117.9877722,116.2000787,111.7308449,125.1385462,120.6693125,116.2000787,119.7754657,121.5631592,127.8200865,114.4123851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.274314396,7.274314396,7.274314396,7.274314396,7.274314396,14.54862879,21.82294319,21.82294319,21.82294319,21.82294319,29.09725758,29.09725758,29.09725758,29.09725758,29.09725758,29.09725758,29.09725758,29.09725758,29.09725758,29.09725758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0653753,121.0653753,121.0653753,121.0653753,121.0653753,121.0653753,363.1961259,363.1961259,363.1961259,363.1961259,363.1961259,363.1961259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,0,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397,6.117330397
8.266512358,8.266512358,8.266512358,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472,8.266512358,16.53302472,16.53302472,8.266512358,16.53302472,16.53302472,16.53302472,16.53302472,16.53302472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.305785124,3.305785124,6.611570248,9.917355372,9.917355372,13.2231405,13.2231405,13.2231405,13.2231405,13.2231405,13.2231405,16.52892562,16.52892562,19.83471074,19.83471074,19.83471074,19.83471074,19.83471074,19.83471074,19.83471074,16.52892562,19.83471074,16.52892562,16.52892562,19.83471074,16.52892562,19.83471074
4.366812227,7.278020378,11.64483261,13.10043668,14.55604076,16.01164483,17.46724891,20.37845706,20.37845706,18.92285298,20.37845706,20.37845706,20.37845706,21.83406114,23.28966521,21.83406114,21.83406114,23.28966521,23.28966521,23.28966521,23.28966521,20.37845706,18.92285298,21.83406114,21.83406114,21.83406114,21.83406114,20.37845706,23.28966521
0,0,0,0,0,0,0,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,41.15226337,0,41.15226337
0,5.05203597,5.05203597,15.15610791,10.10407194,15.15610791,20.20814388,20.20814388,25.26017985,25.26017985,25.26017985,25.26017985,30.31221582,30.31221582,30.31221582,30.31221582,35.36425179,30.31221582,30.31221582,30.31221582,30.31221582,25.26017985,30.31221582,20.20814388,30.31221582,25.26017985,25.26017985,30.31221582,25.26017985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.81021898,22.81021898,22.81021898,34.21532847,45.62043796,45.62043796,45.62043796,45.62043796,45.62043796,45.62043796,45.62043796,79.83576642,79.83576642,79.83576642,68.43065693,57.02554745,91.24087591,68.43065693,68.43065693,68.43065693,57.02554745,68.43065693,68.43065693,57.02554745,57.02554745,68.43065693,45.62043796,68.43065693,68.43065693
0,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,0,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806,53.59056806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.050887694,5.892702309,6.734516925,7.57633154,9.259960771,10.10177539,11.78540462,11.78540462,14.31084846,14.31084846,13.46903385,15.15266308,15.9944777,19.36173616,20.20355077,21.04536539,21.88718001,23.57080924,24.41262385,21.88718001,24.41262385,23.57080924,26.09625308,26.9380677,26.9380677,30.30532616,29.46351155,31.14714078,29.46351155
0,0,0,0,0,0,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,21.50075253,0,21.50075253,21.50075253
0,0,5.975143403,5.975143403,11.95028681,11.95028681,17.92543021,17.92543021,35.85086042,35.85086042,35.85086042,35.85086042,35.85086042,35.85086042,41.82600382,41.82600382,41.82600382,41.82600382,41.82600382,41.82600382,41.82600382,41.82600382,35.85086042,41.82600382,35.85086042,41.82600382,35.85086042,41.82600382,23.90057361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.74480911,16.74480911,16.74480911,16.74480911,33.48961822,33.48961822,33.48961822,33.48961822
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.316316131,2.316316131,2.316316131,2.316316131,2.316316131,2.316316131,2.316316131,2.316316131,2.316316131,2.316316131,4.632632262,4.632632262,4.632632262,4.632632262,6.948948392,6.948948392,4.632632262,6.948948392,6.948948392,11.58158065,11.58158065,11.58158065,11.58158065,11.58158065,11.58158065,11.58158065,11.58158065,11.58158065,11.58158065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32676624,18.32676624,18.32676624,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936,27.49014936
9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,9.042408898,18.0848178,9.042408898,18.0848178,27.12722669,27.12722669,27.12722669,27.12722669,36.16963559,36.16963559,54.25445339,54.25445339,54.25445339,54.25445339,63.29686228,63.29686228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4308576,14.288572,22.8617152,22.8617152,25.7194296,25.7194296,28.577144,28.577144,31.4348584,28.577144,31.4348584,31.4348584,31.4348584,31.4348584,31.4348584,31.4348584,28.577144,31.4348584,31.4348584,31.4348584,25.7194296,28.577144,22.8617152,31.4348584,28.577144,31.4348584,28.577144,31.4348584,28.577144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701,10.48877701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.60581084,41.21162168,103.0290542,103.0290542,123.634865,103.0290542,103.0290542,82.42324335,82.42324335,185.4522975,247.2697301,267.8755409,267.8755409,288.4813517,309.0871626,370.9045951,350.2987843,453.3278385,473.9336493,473.9336493,453.3278385,453.3278385,473.9336493,515.145271,494.5394601,494.5394601,515.145271,494.5394601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.493583619,8.742514222,12.48930603,14.36270194,16.23609784,16.23609784,19.35842435,19.98288965,21.85628556,21.85628556,23.72968146,23.72968146,24.35414676,29.34986917,29.97433448,30.59879978,34.34559159,34.97005689,36.21898749,36.21898749,36.21898749,38.7168487,38.0923834,39.9657793,41.83917521,44.33703641,41.2147099,44.33703641,43.71257111
3.17349497,3.17349497,3.17349497,6.34698994,6.34698994,9.52048491,9.52048491,12.69397988,19.04096982,19.04096982,25.38795976,34.90844467,41.25543461,47.60242455,82.51086922,88.85785916,120.5928089,142.8072737,171.3687284,171.3687284,196.7566881,196.7566881,196.7566881,199.9301831,269.7470725,307.8290121,317.349497,317.349497,320.522992
0,0,0,0,0,0,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,15.78282828,0,15.78282828,15.78282828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144,9.283327144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.031039,4.031039,8.062078001,8.062078001,10.0775975,12.093117,12.093117,14.1086365,14.1086365,16.124156,26.2017535,32.248312,34.2638315,44.341429,54.4190265,60.465585,60.465585,62.4811045,68.52766301,70.54318251,74.57422151,74.57422151,78.60526051,86.66733851,90.69837751,100.775975,108.838053,106.8225335,118.9156505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028,15.41307028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4100273,12.4100273,12.4100273,12.4100273,12.4100273
7.6455522,7.6455522,7.6455522,7.6455522,7.6455522,7.6455522,7.6455522,7.6455522,3.8227761,7.6455522,7.6455522,7.6455522,7.6455522,7.6455522,11.4683283,11.4683283,11.4683283,11.4683283,11.4683283,7.6455522,11.4683283,11.4683283,11.4683283,11.4683283,11.4683283,11.4683283,15.2911044,15.2911044,15.2911044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755,17.35809755
0,0,0,0,0,0,0,0,0,0,0,0,10.74113856,10.74113856,10.74113856,10.74113856,10.74113856,21.48227712,32.22341568,32.22341568,32.22341568,32.22341568,32.22341568,32.22341568,42.96455424,42.96455424,42.96455424,42.96455424,53.7056928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.18538783,32.18538783,32.18538783,32.18538783,32.18538783,32.18538783,32.18538783,48.27808175,64.37077567,64.37077567,80.46346958,80.46346958
0,0,0,0,0,0,0,0,0,9.190331771,9.190331771,18.38066354,18.38066354,27.57099531,27.57099531,27.57099531,27.57099531,36.76132708,36.76132708,36.76132708,36.76132708,36.76132708,36.76132708,36.76132708,36.76132708,36.76132708,45.95165885,45.95165885,45.95165885
0,0,0,0,0,0,0,11.18568233,11.18568233,11.18568233,11.18568233,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,22.37136465,11.18568233,22.37136465
0,0,0,0,0,0,0,0,0,0,0,0,9.225092251,9.225092251,27.67527675,27.67527675,27.67527675,119.9261993,119.9261993,175.2767528,175.2767528,175.2767528,175.2767528,175.2767528,175.2767528,184.501845,184.501845,184.501845,184.501845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.958671513,9.958671513,9.958671513,14.93800727,44.81402181,109.5453866,144.4007369,253.9461236,363.4915102,428.2228751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,4.217807584,8.435615167,12.65342275,12.65342275,50.613691,54.83149859,75.92053651,75.92053651,88.57395926,97.00957442,126.5342275,523.0081404,725.4629044,738.1163271,830.908094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51620249,17.51620249,17.51620249
0,0,0,5.436112093,5.436112093,8.154168139,8.154168139,10.87222419,10.87222419,13.59028023,16.30833628,19.02639232,19.02639232,19.02639232,19.02639232,19.02639232,19.02639232,19.02639232,24.46250442,27.18056046,32.61667256,32.61667256,32.61667256,27.18056046,32.61667256,40.77084069,48.92500883,46.20695279,48.92500883
7.585379622,7.585379622,7.761783799,8.99661304,9.525825572,13.05390912,14.64154671,16.75839684,19.75726785,20.99209709,22.93254304,25.22579735,26.98983912,27.34264747,31.22353937,33.51679368,37.04487722,37.75049393,41.27857748,40.92576912,42.68981089,43.21902343,44.80666102,44.80666102,44.9830652,45.33587355,48.15834039,47.98193621,50.62799887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09299801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.15944426,66.15944426,99.23916639,99.23916639,99.23916639,99.23916639,99.23916639,99.23916639,99.23916639,99.23916639,99.23916639,99.23916639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41781548,42.41781548,42.41781548,42.41781548
4.652677616,4.652677616,4.652677616,4.652677616,4.652677616,4.652677616,4.652677616,4.652677616,4.652677616,9.305355232,4.652677616,37.22142093,37.22142093,102.3589076,102.3589076,107.0115852,111.6642628,111.6642628,111.6642628,111.6642628,116.3169404,116.3169404,116.3169404,116.3169404,120.969618,125.6222956,125.6222956,125.6222956,125.6222956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,50.1002004,100.2004008,250.501002,300.6012024,300.6012024,350.7014028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
